temperature,humidity,N,P,K,pH,rainfall,crop
18.45839924798992,46.52629182488839,79.05981354090243,37.64113856400991,30.142739536644562,6.951213954655353,446.9742381627559,wheat
17.621381503212966,54.14375712036354,64.4713651637094,25.570805557222542,28.021221074111516,7.389417539874916,503.52635519717285,wheat
17.900823476022243,56.71183928587378,78.31507925463755,28.232243203734217,46.14166700043425,7.027252313014191,446.9498852389473,wheat
18.27254527806596,52.799586422786845,45.471182528966224,17.878471502411582,53.66874267444525,7.293490314050385,475.09639604436217,wheat
21.7296708891673,57.49000123634829,126.18321212682856,38.956599291476614,38.72082408519233,6.513337867819872,339.35536797424277,wheat
20.61039090760167,48.949194037725576,58.666194356034886,24.827416926059787,29.18451996385605,7.306142490521769,588.1639756949451,wheat
19.976082076050147,66.83955311112021,81.16052461471428,23.10972638937389,55.23124077269657,6.961673013105397,396.27538456735437,wheat
19.428983965749175,47.995053972921944,59.25800403553496,37.40942038025313,59.094166404701305,6.380429727854257,556.296923669057,wheat
18.04807229263452,51.10299692988243,71.11409113641696,23.08807384256147,40.48521627944827,6.550714965076688,527.0456825779838,wheat
19.849285671652588,53.08841562506872,66.38654506937603,25.38582935545334,47.55391225825756,6.950275156287314,402.2444755201449,wheat
20.297996916287676,61.01109698697431,54.95892078317942,34.34688153903948,33.37376241054153,6.971179600577948,423.6740843457483,wheat
14.585353698006443,41.9796604969347,80.72127419992073,32.07778001377186,30.956833748955916,6.991577737633212,333.847993773104,wheat
19.80176060405805,45.31187040190035,70.22245838296762,30.37918937053131,31.395866347160478,6.684633336731053,600.6292809214441,wheat
18.269324391430555,61.685536896521135,63.05439718013573,34.23843342332226,54.415686206579004,6.058506649961813,420.31047445295235,wheat
21.73121638154162,53.37563691165606,85.56718810056964,25.168118506273437,40.865897874729,6.753296829382376,616.7782061659807,wheat
20.76326252990364,57.70082129660162,73.821845508163,26.099150207420053,35.67441812180379,6.9183356427134886,457.90155191797373,wheat
20.869324570689237,71.60320638916352,93.06687055147539,27.39181174265727,52.012139221639444,6.6775773880935345,296.1875464822146,wheat
16.97574106724779,40.03366463179316,74.72729773938038,30.147347033516414,56.76437312275283,6.898078212129248,478.08994711911356,wheat
22.488216743550467,37.31091752793692,83.53421837162848,36.16692155109573,25.214137542201584,7.143126212962079,533.8496407494414,wheat
18.754136258297596,60.06225492885028,114.06039286706593,31.45493004046796,42.48220586300336,6.662191730137927,415.01556305352085,wheat
22.491007449632736,48.15132939272906,81.07349355829089,26.178740425879067,44.78979825746392,6.900098631586085,603.7539944257899,wheat
18.469950803435758,52.84100051765303,65.3185442632654,26.445653919391106,43.77300493044852,7.027096584993606,407.78346758223745,wheat
22.60881776031698,65.8451028704396,86.20152354835551,45.014366500464526,32.26210800896427,6.426603589006575,322.12797510957216,wheat
24.48813293446755,60.23492525083246,79.16622993634317,32.23974901055856,28.745109527016233,7.533725593885047,512.9221181975228,wheat
20.32818438381468,60.806132991189536,87.2151384760507,31.791072194233053,32.09525544554688,6.941440507140799,688.2024496475034,wheat
24.036260138464932,67.74549301311518,72.33176485353222,22.083161437931352,38.74213079900352,6.816717473686608,609.4191518470949,wheat
14.922606110855542,67.2364025556849,77.62988152131516,26.58495144042064,29.878956247398325,6.303542998440269,582.3170583961914,wheat
20.219953901565212,44.68031280207157,60.57381841904576,27.313722405678973,56.69021525289393,6.722122594590918,349.6857046881894,wheat
19.262770807742168,52.81821144201864,39.546700355876425,29.565641067857502,37.69065469791322,7.008861909444025,684.8956094945345,wheat
23.379695088643274,52.848890475561355,63.40211136887494,50.58687842599888,40.59218434014488,6.804178787573884,497.5874912889997,wheat
20.594254282303567,53.84511670460846,71.39506989679646,25.625128470076863,39.672467297840015,6.63697256865987,428.7154217322836,wheat
20.31929068307569,52.96018226063316,102.55989482874033,10.0,50.91506851922462,7.173825557749288,292.660976759185,wheat
18.971937217758953,52.02847307203367,58.88732457923268,23.777466499272997,28.894241545341714,7.325681133027087,593.5678393147462,wheat
23.814665284982475,60.773376512345884,63.06422343174156,25.80383786976181,44.89374561227918,6.433361657332417,571.2998430172388,wheat
19.279023805525593,52.00143353960322,90.66439952305237,33.55410649188832,36.3903383418092,7.147798941009274,391.89366724001025,wheat
21.84780682083279,59.74481006374707,75.35680341029014,32.60906417793694,27.48886423614697,7.07720810576207,481.50978635570107,wheat
26.95455395896192,90.24504612918444,95.91312618914482,25.915387036364404,31.320449917713155,6.442403980538256,1243.9141295007435,rice
31.509588363968728,74.59035296058138,143.92912736580075,42.11017467202618,48.83944265755529,5.98203236527642,1579.827222870414,rice
27.924730595150304,90.5165094100826,112.28455297324079,41.50301761461878,45.63665345343373,6.177221750511573,1561.5603537784118,rice
24.57966321468675,78.25907288947144,124.8652818804543,41.708654381279416,47.79219996376785,6.207373573226158,1569.5163410723342,rice
26.920480639381278,81.10847637298843,113.91690510195363,30.21627222384968,54.89903306857366,5.518966558304864,1705.8311274651287,rice
28.945194964826086,86.28014867156938,129.65381967891028,56.65474444462576,62.17244078021756,5.463650307467342,1244.0846066528597,rice
26.75036284460864,85.13045525105417,120.35318040938246,32.742561868465344,52.24120117372494,5.897846827058671,1377.6964394016104,rice
25.186677806303557,80.38383376944547,82.96630788767332,30.241267470226674,62.64370155929407,5.820240444467223,2000.0,rice
28.98663580176178,85.92418061847437,92.83284439637573,47.003098794089915,43.092346085146715,6.2488039258581445,2000.0,rice
27.8078802005507,90.74636663142837,95.93647149748224,39.65011509503038,71.24960762762612,5.949213176884893,1862.4897115993858,rice
29.41550387091095,82.18766612052866,122.64815478111042,49.7255444962673,57.46171954660636,5.571910112043818,1354.5725648350262,rice
27.50496272889699,84.62783285449977,122.41344195101357,41.777010009332535,33.97586769547878,6.3520791404023855,1622.1171490567647,rice
29.11958089586208,90.4039036277731,126.67844309097808,44.59180079228437,49.15801146249623,5.535615626593604,1585.9236438265173,rice
28.41537537432622,86.35789418597686,84.46502848359381,29.189434595917376,62.637834239994845,6.1841779384573385,1636.300139474525,rice
28.05663675226092,85.14878069747873,128.76567611951995,34.83955271782626,51.1534493232918,6.015089884517983,1413.100754513537,rice
27.38165575306272,86.11066885816857,100.42502756673045,52.55756125573521,39.26471237336595,6.125251342335456,1412.053788345165,rice
30.893955768707464,85.98277388255788,130.6368907893727,25.14439626963028,53.20460319043111,6.555852318249375,1516.456797855085,rice
30.130960750130704,82.41355774949814,138.1869488037116,62.9889812361925,45.64593727472409,6.021798991439692,1790.6768954235401,rice
31.159144291461423,82.38569986423366,101.59626365808285,37.18215391139493,33.866593867588676,5.8325392214063205,1299.1718466495863,rice
26.464404869791743,84.8265755630661,114.68429465073041,55.50500492814077,38.01975151113451,6.593728959390634,1457.2022311548983,rice
27.901072580695136,88.37409746083301,87.54555956875403,43.82409746184051,51.99742649855667,6.39698050560326,1557.8337287815637,rice
32.910600279821786,81.81130007874341,99.38006089996365,33.76859473575236,43.33427457007694,5.9450451490773935,1737.8033062215104,rice
30.84100849597971,82.14626853125262,93.35288853791542,44.71415556386404,43.37332346862834,6.453172727102205,1540.58460417026,rice
24.968511770005534,92.73752600665031,145.91755346191044,33.87211309515614,45.34758128076819,6.314346156289962,1566.891357997405,rice
29.317088545345662,95.0,106.461055450119,32.01702755461546,33.448169263825676,5.907627984023232,1493.3746054252406,rice
31.589115727035576,82.41194350481915,114.47575903277797,39.83577103927248,64.260719281377,7.210772970349449,1393.8262454159358,rice
27.021121114963556,90.22080438534536,123.63782979252623,58.46707325736034,57.00713822391157,6.056283163685176,1618.1309661384619,rice
30.217407161165816,89.10241090598682,120.14548062214595,50.666746895891535,64.03154708534808,6.752863596415011,1629.7419775179285,rice
27.665763839366292,85.73356843216662,134.13017933016715,31.83064329012764,54.424079706474814,6.042664475069056,1505.7489645869634,rice
30.556903725214596,85.95549534009952,110.92873096312297,26.401438590200808,58.95504279232665,6.458193672456431,1932.6509446610921,rice
27.384443530094,86.0957516383197,114.9876736742151,55.77453279763475,48.85645361135658,6.311608610308136,1621.5793019433079,rice
28.373218246312717,82.76783192724736,113.88179985796616,50.73631749859772,37.681816407067274,6.253187869658751,1359.9758370121654,rice
30.390093257849685,77.38406547608113,98.82156305456823,43.772118750645205,68.78628835081209,6.173699895570805,1388.9600946613602,rice
31.76231413888118,77.75993049791877,66.02388086759836,44.40014450053332,43.97534930776867,5.791506873147715,1641.6712894598706,rice
28.487601427542398,82.17960684631636,84.39391202658211,48.724573282801444,57.80241413550393,6.160329654488247,1869.3273992095333,rice
25.859830467347695,77.37237414537631,96.16183860237511,39.54413983644502,52.9200733918723,6.103505576857469,1570.4110793028594,rice
25.496921151619112,92.2188230203663,108.35697643214863,51.172958315881274,54.11270415653245,6.382701287661514,1613.9534560464408,rice
28.89541712003463,88.21361379933772,136.58305060264863,41.9652116970147,58.508045091062144,6.164105722285109,1788.0234430898945,rice
26.64721539588146,94.00470216455408,109.19684098711313,25.69224897881952,51.53725297892947,5.927579337010048,1668.1287097977447,rice
26.69475204139522,82.7690828339261,72.20918538108938,35.47693680750923,20.91344808045252,5.566438870605711,1652.0829312288595,rice
29.571600317301666,87.12728780892482,90.66047713741574,39.5228864385802,49.95676953091318,5.736654124322983,1800.67966035343,rice
29.754724581151343,83.89517913085169,110.53771677989062,42.08382807947552,25.499181578908512,6.101129046991762,1363.6031504004402,rice
25.996759980210168,83.59449853557022,145.95373053699046,46.4084286126701,43.14585212260644,6.429033112542464,1779.8710873172004,rice
29.849267365825536,85.29815184960087,97.06126444588853,46.982233136135896,54.721824625061,6.558077288011093,1627.034360336394,rice
30.09910543063867,82.32382394219717,136.34788131268652,41.975996046923996,74.90313047150319,5.924324872764173,1847.1927606330498,rice
28.395821566925296,81.74290998192775,100.32228331891356,36.7965269180568,55.089991356823,6.4091341952142,1385.2599992122841,rice
27.951290815478036,95.0,144.55086340201422,44.36323669674032,50.456041738018406,6.248012530687305,1622.7035945460834,rice
25.954414869603188,83.71311731288327,76.62831852244821,43.992231226052795,57.76635127643289,6.0067254150802505,1814.7973526580065,rice
25.548468673995316,77.6781255989509,114.48903637119945,50.470983026121544,70.20713229749443,6.016446294852424,1715.7361666862591,rice
27.922983060998586,84.1368635002959,127.67319874973344,46.5232287841342,31.08329411618901,6.790616139890359,1776.0182708294903,rice
26.74887459698094,86.97901766718705,119.88060372565478,42.60673765823907,43.396338153854956,5.931350652824779,1494.889185801711,rice
30.34545803851873,87.71800077297216,102.58771335827788,47.716987106483444,15.817488552439094,6.659506280148841,1152.05724424438,rice
27.275118117193735,79.40165052686928,84.10637048558189,51.608267873785195,44.3875855842573,6.338601552692286,1490.6158842241632,rice
28.95408165444624,85.38410945530127,84.3401555162286,49.9626681944714,44.07492100206425,5.5773672405361,1414.3769678068174,rice
31.00151958126862,89.25110871056746,103.02695731184282,36.50742295681571,46.14037938539141,7.030699193424336,1576.3870904463106,rice
28.86008329438214,90.15141727015921,114.77578318053027,37.40957854179297,47.643801810980264,6.171359496234374,1492.5555526980318,rice
29.45525908727396,85.2597294290365,124.65280154431159,39.19283419891418,50.94362228379309,5.400719726187157,1683.2655349404963,rice
28.692976951795984,89.99005054929826,52.07489243612621,60.883747047807276,48.324924462137915,6.643273126695007,1292.018814574894,rice
29.22554781012514,79.73292218413172,97.5246207860839,59.14031353866786,47.71181119083984,6.28697314927189,1674.0135461377508,rice
28.99136377594521,85.75209452571788,117.2992200493245,64.03415585238275,49.308574435596974,6.280439618685987,1710.1308792015225,rice
30.21105186591597,90.9351515278019,122.77460444058369,28.569950872695166,69.60117838761315,5.741461842792525,1560.5270930478066,rice
26.491448299961284,84.67930826703504,116.5752482060696,43.21357215450273,55.063049050823416,6.845484507623459,1590.706860302796,rice
27.511686729418702,89.82043584144179,133.78940977849282,27.723921848630077,57.168800838198294,6.4804690969243595,1440.4872993280017,rice
30.75141362662324,84.24972206483737,112.51152906943085,38.2692817571613,50.18694857097761,5.761489965241919,1211.9898234811412,rice
31.189010126449944,80.76519325840836,90.17215301087386,18.466098863962852,42.332459027725974,5.6707640826370005,1828.4030320272739,rice
30.01963417868527,81.55924827411138,155.04871610688616,49.81765486991594,46.10202339789653,5.200237714050571,1958.1885145181484,rice
25.220855066472808,76.77300626521554,130.4514086401928,64.39752406339272,66.61127382212622,6.425563648020944,1618.950868333057,rice
29.706831117560615,88.79464294893383,115.62382847938751,41.04201103951876,49.24888246520573,5.89841416445333,1443.864984626645,rice
24.61408637160923,84.50830186602624,90.22817785698166,28.96410682784229,52.158729813841745,6.75680091453784,1683.6633212004626,rice
24.858998792753646,80.05185931714831,128.81542375976431,30.175126064616904,47.3044022000357,6.420020839609821,1306.331109027273,rice
28.21075101229192,78.32987252540897,97.97264712097572,43.19781934142537,30.884075197619968,6.37618989518416,1496.0724402146639,rice
29.104979908834295,86.11957067032331,137.28280859947688,41.25224502647907,44.84713350649697,6.248919001212914,1608.6596058072776,rice
28.097720140651408,85.20295845601942,95.96016624386489,33.37099082449052,33.16873673840368,6.899830697274776,1251.227352921743,rice
26.614189604408185,81.40796367215401,127.89848753888883,37.05050321707972,64.97290487208481,5.930603750302453,1555.7988324447604,rice
26.329305893480484,95.0,86.24803161940974,43.09820710227027,57.605322571185184,6.365519638980599,1462.9424682244583,rice
27.74035860053315,85.21905735989554,107.05995996743023,49.638791167949094,76.52627601909622,5.977003285996867,1226.0394040841843,rice
27.82343590329749,95.0,93.92650864060539,56.391168054440676,70.13240976891728,5.978564703316803,1613.796615837055,rice
31.256793246257075,83.10436129506256,105.92839279795277,34.18319086051356,37.822919231685596,5.940288981973597,1255.2119466475488,rice
28.068166936518452,81.15013384470679,114.67571823581495,24.44104353796373,53.97056278657348,6.53341158464357,1101.252871485709,rice
28.748113139695143,91.13834496236646,85.8071796261759,56.72572386837703,55.02822811239254,5.917995257696637,1488.846184468459,rice
29.116653825043446,85.38002695706206,120.77511984892739,30.793264069206337,52.03232988843293,5.634514201238008,1477.75478773026,rice
26.192184717070422,81.32235028705117,134.72186350420876,50.91310120594269,57.30965745088612,5.763074894130969,1436.7183100610396,rice
30.426195399958367,85.70858456819953,156.3865907996339,43.93317839394372,52.30458939788038,6.076353414319,1526.7081809564565,rice
27.695060327238913,88.54054338344295,129.1340463358917,32.140105394920504,34.025204557306665,5.4655178507586815,1601.5982653825088,rice
25.793266787652254,74.23554703523759,117.77157209061929,64.9299951743279,49.92714906152128,6.535396309780657,1516.365871709513,rice
27.802220693617716,89.59538241493884,104.19450911622697,42.673923140719026,53.86037367435216,5.932763818542781,1698.4084699073046,rice
27.650080486609184,81.22127420253578,120.73019687140807,31.015320182089628,50.33817388842954,6.196352401342319,1717.1791131663156,rice
28.949396465759907,84.87486520627428,126.35532598400574,53.90207549017313,56.69372367622235,6.204141047937353,1237.632753529968,rice
25.869772673849255,83.47387647822666,97.80975595681434,38.13028697014554,50.67979909876529,6.411877101742692,1485.9002443881818,rice
28.973003287652404,85.3223720740506,70.49066867292257,30.606646061812455,48.27094933134062,5.716122102863557,1619.9857459992409,rice
31.061501664687395,91.09380925848659,105.73114258139584,54.90726136849952,51.78400948642534,6.065165611552785,1377.319467291812,rice
27.395060627023742,83.05911590729386,113.40832444750976,41.60573981049865,50.03655224184097,6.37477526789854,1738.1292549572684,rice
29.899108270882646,77.57551015775049,58.9215773019609,49.34319911239274,33.59745561901495,6.110093839242927,1265.977394788128,rice
24.39603912483996,87.70731364102394,125.18310320605293,34.2348959927328,18.90749249426108,5.981502220699007,1578.3608010805092,rice
25.042176862451743,85.91679959889578,109.69380301654009,45.792914996010886,51.43496442096984,5.810772423647378,1739.3143003328983,rice
27.68294085394606,84.86347730245033,91.33464081853609,35.567177488084894,39.38236743167719,6.130821576030631,1842.3416960284687,rice
25.256197714137286,76.93219301061629,139.42340654987217,37.90676322848134,41.971127136081,6.615961874958431,1378.8768920526272,rice
31.652019427093872,88.38962935669635,100.24177183708595,61.57308213265503,42.73142092395994,6.496838148803723,1559.8585160812984,rice
30.603482578797596,92.80755598363426,110.64008298131533,32.46582129653817,55.5196657152694,5.928913852099158,1902.6774495053246,rice
28.273070662165473,83.17339224343945,113.69360611729817,26.528737104703033,38.340631537872184,6.68016556317777,1368.6211442057208,rice
22.90617803463612,74.2932220202183,117.78556231994496,68.6274397279808,47.96838148644653,6.272961473429162,686.7283999887234,maize
28.002667303910975,67.41856128926291,96.23750475317429,75.9383297021887,44.44984007520528,6.636766331624482,1224.7503517351627,maize
23.712963539239713,77.4227210246499,100.85519687345626,63.223107346359086,52.22774741130026,6.652350726886887,980.7444118574449,maize
27.145014674619603,67.08037816365692,87.4118549899149,47.4622896717476,24.269147284991988,7.116862138982096,734.5187451417476,maize
24.557492752828455,67.78549360088863,104.61110046713651,69.78884655047156,46.88378790687796,6.3250767684293185,874.9317429320383,maize
25.5651599009766,68.01047099053163,124.1101836402999,65.89169941965902,45.87902228839854,6.698864380600224,1076.0210786227988,maize
25.362043117407413,59.62534441635323,105.99531927628962,52.18371727449805,35.77106654600195,6.675909205626528,1085.7424607150454,maize
25.042543153472124,72.47066410079171,125.53322416952857,62.88903815386282,60.813464913443156,6.669652893689463,635.8855861266273,maize
26.506683242209064,73.04926707906222,119.34629131124119,68.0781762152395,38.89235212812981,6.13271052911319,868.6465114070962,maize
23.2989590915814,65.35581240156222,108.82867606630914,80.03885405221688,43.15737223858385,6.1412350813894445,966.6904002330211,maize
27.393262973291304,65.12173676544494,97.98974249990623,60.176258336750365,33.72081349534208,6.694484130153158,881.8577777088327,maize
25.839064887814054,62.9000625775832,93.43812549514884,68.66857629393326,37.017334783265866,7.0180891553700215,840.0545721578096,maize
25.44936945150377,77.46072665498473,78.72451400600453,38.87029425623069,27.79474948343924,6.878775231028155,817.221278116133,maize
30.116398571336504,65.48601921074089,102.76826954795555,78.50531943081451,56.04874310527298,7.118451072990919,1081.2549345889713,maize
27.048125051622925,74.74021559360946,111.67541614249957,53.3857714040576,33.45440893262154,6.498987662776714,874.4723066212607,maize
24.09354390134545,75.57109957965372,114.32957812855766,61.06088263550217,51.820240648442095,6.157493265759949,870.9510811080423,maize
23.56635535879439,55.06770706341552,98.7597897123595,58.539029899400596,52.107597945937044,6.689243505366433,746.3719763506192,maize
28.708185132668376,79.76826956420282,108.73146555202923,57.28219081380202,32.32448610621216,6.388337967178684,1063.312292955628,maize
28.76917261186922,82.34594822617751,92.6672586732059,46.56459080053187,41.12708997528963,5.969468190331145,948.4751571277172,maize
24.70479482740266,66.27170798505406,76.07945399099808,66.1632012788366,35.738393282704706,6.149024949286914,469.1606680077526,maize
24.944970189898726,84.17801277335795,124.91888821821806,54.514844920964734,35.18230351710576,6.640632276822507,750.2421841217563,maize
25.603583799638933,76.12864222707752,118.40399835826462,58.798151082240565,38.37060999858427,6.236605223973032,775.967946894021,maize
24.547042216196946,72.93892405452942,113.70376939349875,50.36185259183586,51.94150855167617,6.41866291968723,896.7949058477345,maize
23.50557664170435,50.606077917816464,113.26068094541574,68.8421267651092,37.749379543054296,6.520097215167461,977.3908826556149,maize
21.874908286226916,65.76757858122964,111.9139701943274,44.948526921969005,42.34846345733303,6.093025458612979,969.9644973650289,maize
24.928717035405032,57.078945472755926,117.47109031685757,51.18490107842341,33.51798050388495,6.560170759169283,1072.2956024143073,maize
22.968356362043206,70.49343879878377,106.4322475049586,68.31726728715773,41.411532442217805,6.389891648275003,775.8614669026921,maize
25.17228776609275,61.42288790411514,56.17974274758089,65.23871764989201,47.23147872868956,5.791120269337449,748.5403942935094,maize
26.238308522010396,86.45996375769359,100.31190561513112,51.26396470525039,38.53682847116128,6.912462925744455,803.1053731313198,maize
23.401615986699493,66.13805182254374,85.70007087611931,61.472043791937544,52.99742766775648,6.596923781934809,862.1469746810569,maize
24.41637746216891,57.494473530426745,113.24664665720738,59.06595363584638,38.556160691275,7.457932270353458,944.812936254853,maize
23.496417899809632,66.58913923035566,117.22668563795132,61.35924492645317,28.493776173461065,6.775768680372561,799.7783871691508,maize
28.746595552435092,78.6403845257172,93.29017156511873,75.37219634082135,40.542844084219226,6.755832102536666,972.7099225941712,maize
23.307286690018252,64.85160134146031,115.44941226371742,55.98269601472151,36.77081229406403,6.213463226195194,963.5398598390192,maize
